id Avg 1D XGBoost LightGBM NN LSTM
2.425000000000000000e+03 5.674671301915696492e-02 5.644413888222831605e-02 5.583936444250170439e-02 5.442405604254377249e-02 5.667959898710250854e-02 5.666689947247505188e-02
3.173000000000000000e+03 7.799340384556091577e-02 1.360499497985661610e-01 7.995959752555933941e-02 7.799340384261303771e-02 7.902622967958450317e-02 6.809224933385848999e-02
2.806000000000000000e+03 4.984685935814341801e-02 2.697224566773656074e-01 6.612680870319499749e-02 4.984685971357565026e-02 4.729131609201431274e-02 4.281079769134521484e-02
3.174000000000000000e+03 9.556679233327679268e-02 1.061088186015315404e-01 9.012756623556746061e-02 9.556679189214083159e-02 8.681873977184295654e-02 8.276988565921783447e-02
2.426000000000000000e+03 9.610091643054977095e-02 9.630351118827537582e-02 1.265004577235109284e-01 9.662055556500803721e-02 9.090072661638259888e-02 8.866157382726669312e-02
3.887000000000000000e+03 4.359779087471233466e-02 4.774322184253741025e-02 6.170124924764407159e-02 4.306127393193741326e-02 4.363156482577323914e-02 4.310834035277366638e-02
3.175000000000000000e+03 1.240178059527081850e-01 1.616135400526459154e-01 1.301431982760274941e-01 1.240178061282898453e-01 1.029992327094078064e-01 8.292990922927856445e-02
2.427000000000000000e+03 8.329671424930702728e-02 9.128708676943841915e-02 1.249000877441269058e-01 8.513311698724784771e-02 7.628832757472991943e-02 7.183209806680679321e-02
2.429000000000000000e+03 6.715101629043909726e-02 6.423068108162546808e-02 6.069761618391731478e-02 6.814232176439014022e-02 6.657420098781585693e-02 6.566268205642700195e-02
3.176000000000000000e+03 6.844902501793258265e-02 6.852332423229925973e-02 6.239611728933363438e-02 6.607547862207809042e-02 6.341003626585006714e-02 6.324910372495651245e-02
3.889000000000000000e+03 8.678616974982233945e-02 8.019185634794961937e-02 9.067062720701705991e-02 8.534145117392870350e-02 8.348677307367324829e-02 8.344184607267379761e-02
3.562000000000000000e+03 3.596736658111104878e-02 3.757413100080540802e-02 5.873975676332442858e-02 3.598135339447987996e-02 3.596866875886917114e-02 3.590602427721023560e-02
2.807000000000000000e+03 4.295510028583063994e-02 4.294818120100814263e-02 7.844950420318680395e-02 4.342491677691125845e-02 4.251258447766304016e-02 4.230526462197303772e-02
4.282000000000000000e+03 6.510633990217232214e-02 6.875726521714832506e-02 6.613230298607311597e-02 6.612040715927086643e-02 6.268403679132461548e-02 6.268395483493804932e-02
3.564000000000000000e+03 1.079260886824574411e-01 1.822762246357768900e-01 1.102925510141577747e-01 1.079260888380769862e-01 1.184052154421806335e-01 9.523250907659530640e-02
4.285000000000000000e+03 1.336177218071198380e-01 1.070068365270290117e-01 1.347743200948997577e-01 1.336177213084117910e-01 1.129814758896827698e-01 1.164038553833961487e-01
3.178000000000000000e+03 9.692083317751763738e-02 9.907691770490066607e-02 9.442301674299077852e-02 9.692083273915533259e-02 1.146754920482635498e-01 9.142469614744186401e-02
3.566000000000000000e+03 7.055663821089382115e-02 6.439807323280652418e-02 6.713081594589213885e-02 6.691090702461224837e-02 6.181112676858901978e-02 6.576695293188095093e-02
4.288000000000000000e+03 6.180983363146973220e-02 8.526258830964335289e-02 6.250569549285546478e-02 6.132887027322475593e-02 4.384454339742660522e-02 4.415125772356987000e-02
3.890000000000000000e+03 1.486518116711670889e-01 1.459418138623202743e-01 1.147317369334550086e-01 1.496224590868180937e-01 1.487203240394592285e-01 1.477368921041488647e-01
2.432000000000000000e+03 6.423797212194877482e-02 5.556206582481516137e-02 7.885825980932303914e-02 6.379475978102873424e-02 5.236072093248367310e-02 6.412548571825027466e-02
2.808000000000000000e+03 6.385700171521875579e-02 6.847665577163529471e-02 7.517826655075256215e-02 6.313265494289289903e-02 5.712386593222618103e-02 5.710713565349578857e-02
3.179000000000000000e+03 7.745222699876147532e-02 7.868211907808633776e-02 6.217702379289421349e-02 7.287944090607648140e-02 7.509101927280426025e-02 7.328209280967712402e-02
2.435000000000000000e+03 1.314651795714037175e-01 2.410886317856408556e-01 1.232824706607080073e-01 1.314651795986691296e-01 1.204107329249382019e-01 1.153941005468368530e-01
3.180000000000000000e+03 5.320071813549383244e-02 5.497386399072304308e-02 4.420258770038643786e-02 5.255298314648965824e-02 4.880378022789955139e-02 4.864918068051338196e-02
3.891000000000000000e+03 8.257238017298702826e-02 1.345266496059240313e-01 8.643249329460117591e-02 8.377967931468294216e-02 7.922146469354629517e-02 7.873243838548660278e-02
2.436000000000000000e+03 9.226325770511734081e-02 1.263359862555231139e-01 9.234521138922725803e-02 9.226325712148360225e-02 8.975189924240112305e-02 8.834349364042282104e-02
4.289000000000000000e+03 1.085697611468303403e-01 1.231886214750347736e-01 1.723846031017748914e-01 1.085697610397444030e-01 1.088938340544700623e-01 9.880802780389785767e-02
4.292000000000000000e+03 1.605938327079326211e-01 1.855912121973618822e-01 7.208151204218897490e-02 1.537482022512373370e-01 1.019273251295089722e-01 9.859759360551834106e-02
2.438000000000000000e+03 1.013104589403453215e-01 1.099931371413829101e-01 8.596344735263856951e-02 1.011357659358447791e-01 8.215391635894775391e-02 8.881022036075592041e-02
3.892000000000000000e+03 1.333466118047016147e-01 9.523687998080729300e-02 1.155416762063149055e-01 1.307394391774716058e-01 1.071100905537605286e-01 1.319222748279571533e-01
3.567000000000000000e+03 4.410540615992526031e-02 5.494079128983664351e-02 6.934297797406810404e-02 4.540668828119857198e-02 3.751109540462493896e-02 3.752488270401954651e-02
2.439000000000000000e+03 1.058821645000891515e-01 2.722992536372418892e-01 6.031932548332220173e-02 1.101007560429455301e-01 6.527069956064224243e-02 6.484386324882507324e-02
3.182000000000000000e+03 2.909720678948269842e-02 4.319684721970960123e-02 3.778763860345291103e-02 3.084660731788839080e-02 2.880929224193096161e-02 2.875784039497375488e-02
2.440000000000000000e+03 6.280745109039424789e-02 8.476145457830039365e-02 7.052388088149734446e-02 6.280745104200895212e-02 6.251003593206405640e-02 5.626380816102027893e-02
2.441000000000000000e+03 5.943772904945110458e-02 1.339400652102360478e-01 6.528856597520686644e-02 5.922942390047512135e-02 5.747019872069358826e-02 5.562493205070495605e-02
3.185000000000000000e+03 8.180151926310674781e-02 8.460160377419795319e-02 8.960457191669053689e-02 8.458171851700299615e-02 7.625477015972137451e-02 7.607515156269073486e-02
3.568000000000000000e+03 4.226017631987558781e-02 4.577474626160370208e-02 6.008657274897418604e-02 4.312505546318647770e-02 4.142590239644050598e-02 4.141331091523170471e-02
3.190000000000000000e+03 9.989629629629630247e-02 1.542760306189103481e-01 9.929075521236853386e-02 9.989629722048956606e-02 9.755500406026840210e-02 9.260112047195434570e-02
4.294000000000000000e+03 7.673576231050710517e-02 7.708105695491249132e-02 5.864120424723929387e-02 7.760135212360018409e-02 5.781685560941696167e-02 5.776719748973846436e-02
2.442000000000000000e+03 9.516269559064366446e-02 8.540007465769250405e-02 9.762258166538126392e-02 9.317123905649372928e-02 9.518294036388397217e-02 9.503561258316040039e-02
2.444000000000000000e+03 1.007102126133912895e-01 2.923324754575932702e-02 7.790468983607716502e-02 1.007102137069761510e-01 3.161787986755371094e-02 5.937252566218376160e-02
4.295000000000000000e+03 1.277565246507569585e-01 1.168033764951421360e-01 8.746370710819743877e-02 1.323792346430768541e-01 1.278044581413269043e-01 1.240459308028221130e-01
2.809000000000000000e+03 5.750800604045937930e-02 5.726796135414877198e-02 7.295820562701668677e-02 5.558596227872503182e-02 5.753306299448013306e-02 5.747892707586288452e-02
3.192000000000000000e+03 4.815022986887205342e-02 4.810524508191936499e-02 8.316030985896029348e-02 4.932884452395094876e-02 4.781879112124443054e-02 4.780090600252151489e-02
2.810000000000000000e+03 8.157334269115104619e-02 1.399632543806859086e-01 1.504976763717542076e-01 8.157334267501346881e-02 8.478032797574996948e-02 6.300739198923110962e-02
3.569000000000000000e+03 6.837226157047820996e-02 8.117392239107953933e-02 5.767650927170025338e-02 6.701585987965691382e-02 6.849209964275360107e-02 6.820957362651824951e-02
2.811000000000000000e+03 7.753170403964054769e-02 1.161838055476696746e-01 6.265975415935505499e-02 7.940634831811770045e-02 7.029833644628524780e-02 7.011806219816207886e-02
3.570000000000000000e+03 9.301336223630030098e-02 9.311980609749606619e-02 9.079971380818638305e-02 9.301336241993941878e-02 9.334152191877365112e-02 8.661623299121856689e-02
2.447000000000000000e+03 8.475385560538881147e-02 8.013045419403573566e-02 7.800495816215607947e-02 8.225334174140837284e-02 8.483985811471939087e-02 8.469823747873306274e-02
3.193000000000000000e+03 1.204885015838457196e-01 1.563943101792774903e-01 9.574832067114597001e-02 1.251848470204015573e-01 1.069434285163879395e-01 1.067741364240646362e-01
2.813000000000000000e+03 5.590168020353618317e-02 6.823188125888250688e-02 7.025416192011721406e-02 5.588646705465712822e-02 5.579937249422073364e-02 5.008171126246452332e-02
3.572000000000000000e+03 9.259610116919246570e-02 2.164204975682541277e-01 9.454694739279982663e-02 9.259610086813273300e-02 8.914926648139953613e-02 8.787461370229721069e-02
4.297000000000000000e+03 7.035034365498014919e-02 1.354229827308819634e-01 1.022393613899799242e-01 7.183719503741484158e-02 7.042987644672393799e-02 7.026881724596023560e-02
3.893000000000000000e+03 3.886937584429552006e-02 7.301827922689672901e-02 3.856787537955926742e-02 3.853611364226245534e-02 3.887464851140975952e-02 3.884301707148551941e-02
2.449000000000000000e+03 4.576776968745023544e-02 4.946536001412748379e-02 1.060744849066045242e-01 4.555696498292392121e-02 4.520283266901969910e-02 4.519935324788093567e-02
2.815000000000000000e+03 4.758073273525872948e-02 4.735389872605853812e-02 9.280223622053238031e-02 4.703649595703206232e-02 4.234005510807037354e-02 4.220209270715713501e-02
3.194000000000000000e+03 7.632552728433793232e-02 8.432787586612527919e-02 6.247088066672045609e-02 8.013671160265804783e-02 7.232225686311721802e-02 7.231730222702026367e-02
4.302000000000000000e+03 5.538588355821685849e-02 6.583504724192683344e-02 6.905604612535928832e-02 5.313025644640662765e-02 5.467737093567848206e-02 5.465100705623626709e-02
2.450000000000000000e+03 1.015695376461767663e-01 1.124566715241445830e-01 1.111488246325255252e-01 1.036550724658449191e-01 9.630692005157470703e-02 9.264406561851501465e-02
3.573000000000000000e+03 5.848417409060029798e-02 6.290730445077261090e-02 6.262641296964203963e-02 5.765567626063843043e-02 5.768344923853874207e-02 5.764252319931983948e-02
2.451000000000000000e+03 8.228580819059630458e-02 8.406680410546767124e-02 9.135395720233528694e-02 8.228580813461565391e-02 7.762018591165542603e-02 8.081983774900436401e-02
4.303000000000000000e+03 6.083200278185939280e-02 6.711225831438703826e-02 6.180005430779193093e-02 6.215598215894432149e-02 5.717409029603004456e-02 5.642469972372055054e-02
2.816000000000000000e+03 8.954453867311253090e-02 1.016501635561011252e-01 6.637502715089411975e-02 8.577656949968383293e-02 9.004108607769012451e-02 8.817425370216369629e-02
3.195000000000000000e+03 9.934116909222269476e-02 9.974691713660642500e-02 6.396239030485580124e-02 1.005278646861609421e-01 9.671716392040252686e-02 9.918633103370666504e-02
3.574000000000000000e+03 6.211798701697539976e-02 6.600972645610912737e-02 7.867709409947222510e-02 6.266874465028160479e-02 6.127166375517845154e-02 6.116718053817749023e-02
4.304000000000000000e+03 4.625326100511286537e-02 5.555891290401474697e-02 4.726069398542188937e-02 4.686975737760770006e-02 4.477558284997940063e-02 4.443224519491195679e-02
3.896000000000000000e+03 5.774971333427449810e-02 6.405292651821177519e-02 8.924344064323563863e-02 5.990201424770082855e-02 5.774848908185958862e-02 5.768693983554840088e-02
3.196000000000000000e+03 1.020519858716013306e-01 1.018441916330232039e-01 8.606046645219253555e-02 9.162366701202115382e-02 1.017915531992912292e-01 9.942776709794998169e-02
4.306000000000000000e+03 1.320380414931696944e-01 1.506974104981372020e-01 9.012650725077968328e-02 1.320380403717023587e-01 1.369383931159973145e-01 1.133446693420410156e-01
2.452000000000000000e+03 3.737673231615583347e-02 3.901497117181586954e-02 1.072531769277254715e-01 3.847072966549146267e-02 3.383500874042510986e-02 3.382506966590881348e-02
3.198000000000000000e+03 1.413734109773621961e-01 1.266556540737049930e-01 1.161704942433239296e-01 1.413734111922341496e-01 1.262771934270858765e-01 1.048679277300834656e-01
3.576000000000000000e+03 8.119633251669435003e-02 9.142770395902653779e-02 7.846079727863251863e-02 8.122237667581273801e-02 7.873579114675521851e-02 7.866724580526351929e-02
3.899000000000000000e+03 3.323359599461261915e-02 3.328226777134993264e-02 3.227530057518500362e-02 3.323359580934701074e-02 3.324826434254646301e-02 3.178603574633598328e-02
2.817000000000000000e+03 5.755642200501855099e-02 7.208124510473933044e-02 4.710836716635380395e-02 5.761227500516410277e-02 4.525439813733100891e-02 4.525912180542945862e-02
4.307000000000000000e+03 5.220907555934033162e-02 7.476139986564576956e-02 1.038744668066980681e-01 5.421994989182668534e-02 5.025481432676315308e-02 5.012730881571769714e-02
3.577000000000000000e+03 1.689568099935181977e-01 1.718569379558135546e-01 1.155980053072316466e-01 1.713413263264358666e-01 1.103006079792976379e-01 1.101564317941665649e-01
3.200000000000000000e+03 7.581159704489577600e-02 9.224516857822447069e-02 6.450106538242794674e-02 7.203121795443245823e-02 6.410264223814010620e-02 6.420209258794784546e-02
3.900000000000000000e+03 6.544237114149040191e-02 9.572261256753714087e-02 4.041621019165738543e-02 5.843452883963457661e-02 2.162122540175914764e-02 2.172905951738357544e-02
2.819000000000000000e+03 7.150193924591341510e-02 6.428679726840064168e-02 7.832011343879620446e-02 7.216700126076859567e-02 6.457944214344024658e-02 6.422290205955505371e-02
4.309000000000000000e+03 1.248147402769383130e-01 1.448980810382699547e-01 1.430466573934898733e-01 1.248147401181354671e-01 1.310609579086303711e-01 1.183454021811485291e-01
3.901000000000000000e+03 7.271352466597276465e-02 7.105451185800486236e-02 1.145315224945723243e-01 7.083323456275335273e-02 7.248992472887039185e-02 7.224756479263305664e-02
2.820000000000000000e+03 8.919838879409752730e-02 8.955630821211368886e-02 9.193115447549293773e-02 8.876703589617100654e-02 8.152412623167037964e-02 8.016698062419891357e-02
2.821000000000000000e+03 1.022190713188484146e-01 9.806242619981993258e-02 1.067523485083275159e-01 1.022190711106955724e-01 1.022275313735008240e-01 1.006698533892631531e-01
3.578000000000000000e+03 5.339635526792946979e-02 6.284599751489026997e-02 6.965675068141209680e-02 5.133516987226744571e-02 5.326098948717117310e-02 5.327446013689041138e-02
3.201000000000000000e+03 7.924448600005588872e-02 7.412325781217359022e-02 7.081505129270705690e-02 7.944312362768564395e-02 6.707949191331863403e-02 6.698013842105865479e-02
2.454000000000000000e+03 5.099181059588860088e-02 5.385969650032591816e-02 8.696036252776445652e-02 4.828572245600364771e-02 5.082894489169120789e-02 5.082902684807777405e-02
2.823000000000000000e+03 5.921192542909114315e-02 1.085539980830740187e-01 5.553247516573560361e-02 6.234531310712106839e-02 5.623504891991615295e-02 4.805257543921470642e-02
2.824000000000000000e+03 6.578446165084000929e-02 9.554556169637411223e-02 5.065169367652944121e-02 6.578446129500814532e-02 4.682259634137153625e-02 4.992702975869178772e-02
3.202000000000000000e+03 5.122377108721243993e-02 5.554784113644312821e-02 5.377648308672474536e-02 5.668698474195877496e-02 5.103646218776702881e-02 5.075940862298011780e-02
2.455000000000000000e+03 5.595747659415734737e-02 5.882824301208013779e-02 5.399351077186277659e-02 5.480408656307387411e-02 4.476930946111679077e-02 4.472421109676361084e-02
3.204000000000000000e+03 8.268074049546780824e-02 7.614732522556560967e-02 8.810315093279451337e-02 8.046930147577359416e-02 6.374897062778472900e-02 5.963071808218955994e-02
